data_inicio,nome,id_chamado
25/03,Jardim Sulacap,10
25/03,Joá,4
25/03,Lagoa,7
25/03,Lapa,4
25/03,Laranjeiras,17
25/03,Leblon,15
25/03,Leme,7
25/03,Lins de Vasconcelos,7
25/03,Madureira,24
25/03,Magalhães Bastos,2
25/03,Manguinhos,1
25/03,Maracanã,8
25/03,Marechal Hermes,15
25/03,Maria da Graça,2
25/03,Maré,1
25/03,Moneró,1
25/03,Méier,14
25/03,Olaria,7
25/03,Osvaldo Cruz,7
25/03,Paciência,17
25/03,Padre Miguel,26
25/03,Paquetá,2
25/03,Parada de Lucas,2
25/03,Parque Anchieta,12
25/03,Parque Colúmbia,2
25/03,Pavuna,5
25/03,Pechincha,15
25/03,Pedra de Guaratiba,7
25/03,Penha,20
25/03,Penha Circular,9
25/03,Piedade,12
25/03,Pilares,7
25/03,Portuguesa,6
25/03,Praça Seca,10
25/03,Praça da Bandeira,2
25/03,Quintino Bocaiúva,4
25/03,Ramos,7
25/03,Realengo,36
25/03,Recreio dos Bandeirantes,31
25/03,Riachuelo,2
25/03,Ribeira,7
25/03,Rio Comprido,6
25/03,Rocha,2
25/03,Rocha Miranda,6
25/03,Sampaio,3
25/03,Santa Cruz,33
25/03,Santa Teresa,10
25/03,Santo Cristo,5
25/03,Santíssimo,6
25/03,Senador Camará,7
25/03,Senador Vasconcelos,5
25/03,Sepetiba,13
25/03,São Conrado,2
25/03,São Cristóvão,9
25/03,São Francisco Xavier,2
25/03,Tanque,6
25/03,Taquara,24
25/03,Tauá,2
25/03,Tijuca,54
25/03,Todos os Santos,15
25/03,Tomás Coelho,3
25/03,Urca,12
25/03,Vargem Grande,17
25/03,Vargem Pequena,4
25/03,Vasco da Gama,2
25/03,Vigário Geral,3
25/03,Vila Isabel,24
25/03,Vila Kosmos,1
25/03,Vila Militar,2
25/03,Vila Valqueire,24
25/03,Vila da Penha,12
25/03,Vista Alegre,10
25/03,Zumbi,1
25/03,Água Santa,2
25/04,Abolição,11
25/04,Acari,2
25/04,Alto da Boa Vista,7
25/04,Anchieta,8
25/04,Andaraí,28
25/04,Anil,23
25/04,Bancários,11
25/04,Bangu,100
25/04,Barra da Tijuca,79
25/04,Barros Filho,3
25/04,Benfica,9
25/04,Bento Ribeiro,35
25/04,Bonsucesso,6
25/04,Botafogo,52
25/04,Brás de Pina,12
25/04,Cachambi,21
25/04,Cacuia,3
25/04,Caju,1
25/04,Campinho,10
25/04,Campo Grande,198
25/04,Cascadura,5
25/04,Catete,16
25/04,Catumbi,6
25/04,Cavalcanti,3
25/04,Centro,68
25/04,Cidade Nova,2
25/04,Cidade de Deus,6
25/04,Cocotá,2
25/04,Coelho Neto,16
25/04,Colégio,7
25/04,Complexo do Alemão,1
25/04,Copacabana,93
25/04,Cordovil,6
25/04,Cosme Velho,10
25/04,Cosmos,19
25/04,Costa Barros,3
25/04,Curicica,17
25/04,Del Castilho,13
25/04,Deodoro,12
25/04,Encantado,10
25/04,Engenheiro Leal,4
25/04,Engenho Novo,18
25/04,Engenho da Rainha,10
25/04,Engenho de Dentro,33
25/04,Estácio,7
25/04,Flamengo,27
25/04,Freguesia (Ilha),10
25/04,Freguesia (Jacarepaguá),29
25/04,Galeão,10
25/04,Gamboa,5
25/04,Gardênia Azul,3
25/04,Glória,7
25/04,Grajaú,23
25/04,Guadalupe,12
25/04,Guaratiba,50
25/04,Gávea,12
25/04,Higienópolis,4
25/04,Honório Gurgel,17
25/04,Humaitá,31
25/04,Ilha de Guaratiba,3
25/04,Inhaúma,11
25/04,Inhoaíba,15
25/04,Ipanema,28
25/04,Irajá,49
25/04,Itanhangá,7
25/04,Jacarepaguá,34
25/04,Jacarezinho,1
25/04,Jacaré,5
25/04,Jardim América,4
25/04,Jardim Botânico,8
25/04,Jardim Carioca,11
25/04,Jardim Guanabara,23
25/04,Jardim Sulacap,7
25/04,Joá,1
25/04,Lagoa,8
25/04,Lapa,3
25/04,Laranjeiras,25
25/04,Leblon,31
25/04,Leme,4
25/04,Lins de Vasconcelos,11
25/04,Madureira,40
25/04,Magalhães Bastos,10
25/04,Mangueira,3
25/04,Manguinhos,7
25/04,Maracanã,19
25/04,Marechal Hermes,15
25/04,Maria da Graça,12
25/04,Maré,5
25/04,Méier,27
25/04,Olaria,21
25/04,Osvaldo Cruz,13
25/04,Paciência,34
25/04,Padre Miguel,33
25/04,Paquetá,4
25/04,Parada de Lucas,6
25/04,Parque Anchieta,20
25/04,Parque Colúmbia,1
25/04,Pavuna,33
25/04,Pechincha,27
25/04,Pedra de Guaratiba,14
25/04,Penha,23
25/04,Penha Circular,24
25/04,Piedade,23
25/04,Pilares,14
25/04,Pitangueiras,3
25/04,Portuguesa,7
25/04,Praia da Bandeira,3
25/04,Praça Seca,21
25/04,Praça da Bandeira,6
25/04,Quintino Bocaiúva,26
25/04,Ramos,19
25/04,Realengo,58
25/04,Recreio dos Bandeirantes,75
25/04,Riachuelo,6
25/04,Ribeira,3
25/04,Ricardo de Albuquerque,14
25/04,Rio Comprido,14
25/04,Rocha,2
25/04,Rocha Miranda,5
25/04,Sampaio,5
25/04,Santa Cruz,61
25/04,Santa Teresa,17
25/04,Santo Cristo,5
25/04,Santíssimo,11
25/04,Senador Camará,22
25/04,Senador Vasconcelos,14
25/04,Sepetiba,31
25/04,São Conrado,6
25/04,São Cristóvão,20
25/04,São Francisco Xavier,1
25/04,Tanque,16
25/04,Taquara,73
25/04,Tauá,17
25/04,Tijuca,92
25/04,Todos os Santos,14
25/04,Tomás Coelho,6
25/04,Turiaçú,3
25/04,Urca,6
25/04,Vargem Grande,9
25/04,Vargem Pequena,8
25/04,Vasco da Gama,4
25/04,Vaz Lobo,5
25/04,Vicente de Carvalho,6
25/04,Vidigal,3
25/04,Vigário Geral,13
25/04,Vila Isabel,51
25/04,Vila Kennedy,7
25/04,Vila Kosmos,4
25/04,Vila Militar,3
25/04,Vila Valqueire,28
25/04,Vila da Penha,27
25/04,Vista Alegre,14
25/04,Zumbi,4
25/04,Água Santa,4
26/01,Abolição,24
26/01,Acari,1
26/01,Alto da Boa Vista,4
26/01,Anchieta,17
26/01,Andaraí,22
26/01,Anil,21
26/01,Bancários,6
26/01,Bangu,87
26/01,Barra da Tijuca,85
26/01,Barra de Guaratiba,1
26/01,Barros Filho,2
26/01,Benfica,12
26/01,Bento Ribeiro,38
26/01,Bonsucesso,30
26/01,Botafogo,75
26/01,Brás de Pina,31
26/01,Cachambi,17
26/01,Cacuia,8
26/01,Caju,5
26/01,Camorim,2
26/01,Campinho,13
26/01,Campo Grande,211
26/01,Campo dos Afonsos,1
26/01,Cascadura,17
26/01,Catete,15
26/01,Catumbi,4
26/01,Cavalcanti,4
26/01,Centro,123
26/01,Cidade Nova,13
26/01,Cidade Universitária,1
26/01,Cidade de Deus,13
26/01,Cocotá,4
26/01,Coelho Neto,16
26/01,Colégio,13
26/01,Complexo do Alemão,2
26/01,Copacabana,91
26/01,Cordovil,13
26/01,Cosme Velho,6
26/01,Cosmos,24
26/01,Costa Barros,6
26/01,Curicica,19
26/01,Del Castilho,12
26/01,Deodoro,5
26/01,Encantado,9
26/01,Engenheiro Leal,1
26/01,Engenho Novo,32
26/01,Engenho da Rainha,4
26/01,Engenho de Dentro,56
26/01,Estácio,6
26/01,Flamengo,26
26/01,Freguesia (Ilha),5
26/01,Freguesia (Jacarepaguá),27
26/01,Galeão,6
26/01,Gamboa,12
26/01,Gardênia Azul,1
26/01,Glória,12
26/01,Grajaú,37
26/01,Guadalupe,21
26/01,Guaratiba,43
26/01,Gávea,6
26/01,Higienópolis,6
26/01,Honório Gurgel,10
26/01,Humaitá,18
26/01,Ilha de Guaratiba,4
26/01,Inhaúma,17
26/01,Inhoaíba,19
26/01,Ipanema,25
26/01,Irajá,60
26/01,Itanhangá,10
26/01,Jacarepaguá,33
26/01,Jacaré,8
26/01,Jardim América,25
26/01,Jardim Botânico,10
26/01,Jardim Carioca,15
26/01,Jardim Guanabara,19
26/01,Jardim Sulacap,20
26/01,Joá,5
26/01,Lagoa,12
26/01,Lapa,12
26/01,Laranjeiras,25
26/01,Leblon,22
26/01,Leme,7
26/01,Lins de Vasconcelos,21
26/01,Madureira,32
26/01,Magalhães Bastos,34
26/01,Mangueira,1
26/01,Manguinhos,3
26/01,Maracanã,30
26/01,Marechal Hermes,26
26/01,Maria da Graça,10
26/01,Maré,7
26/01,Moneró,3
26/01,Méier,52
26/01,Olaria,60
26/01,Osvaldo Cruz,16
26/01,Paciência,34
26/01,Padre Miguel,27
26/01,Parada de Lucas,6
26/01,Parque Anchieta,10
26/01,Parque Colúmbia,2
26/01,Pavuna,24
26/01,Pechincha,36
26/01,Pedra de Guaratiba,14
26/01,Penha,52
26/01,Penha Circular,25
26/01,Piedade,32
26/01,Pilares,12
26/01,Pitangueiras,8
26/01,Portuguesa,14
26/01,Praia da Bandeira,1
26/01,Praça Seca,28
26/01,Praça da Bandeira,16
26/01,Quintino Bocaiúva,15
26/01,Ramos,20
26/01,Realengo,97
26/01,Recreio dos Bandeirantes,61
26/01,Riachuelo,9
26/01,Ribeira,1
26/01,Ricardo de Albuquerque,6
26/01,Rio Comprido,30
26/01,Rocha,9
26/01,Rocha Miranda,23
26/01,Sampaio,1
26/01,Santa Cruz,76
26/01,Santa Teresa,7
26/01,Santo Cristo,12
26/01,Santíssimo,15
26/01,Saúde,7
26/01,Senador Camará,13
26/01,Senador Vasconcelos,9
26/01,Sepetiba,22
26/01,São Conrado,2
26/01,São Cristóvão,24
26/01,São Francisco Xavier,4
26/01,Tanque,22
26/01,Taquara,122
26/01,Tauá,15
26/01,Tijuca,129
26/01,Todos os Santos,15
26/01,Tomás Coelho,2
26/01,Turiaçú,5
26/01,Urca,7
26/01,Vargem Grande,8
26/01,Vargem Pequena,12
26/01,Vasco da Gama,5
26/01,Vaz Lobo,6
26/01,Vicente de Carvalho,14
26/01,Vidigal,1
26/01,Vigário Geral,14
26/01,Vila Isabel,53
26/01,Vila Kennedy,3
26/01,Vila Kosmos,4
26/01,Vila Militar,3
26/01,Vila Valqueire,28
26/01,Vila da Penha,52
26/01,Vista Alegre,8
26/01,Zumbi,2
26/01,Água Santa,2
26/02,Abolição,2
26/02,Acari,1
26/02,Alto da Boa Vista,3
26/02,Anchieta,4
26/02,Andaraí,11
26/02,Anil,8
26/02,Bancários,4
26/02,Bangu,26
26/02,Barra da Tijuca,94
26/02,Barros Filho,1
26/02,Benfica,3
26/02,Bento Ribeiro,11
26/02,Bonsucesso,13
26/02,Botafogo,24
26/02,Brás de Pina,8
26/02,Cachambi,18
26/02,Cacuia,4
26/02,Campinho,3
26/02,Campo Grande,86
26/02,Cascadura,11
26/02,Catete,7
26/02,Catumbi,1
26/02,Cavalcanti,2
26/02,Centro,18
26/02,Cidade Nova,6
26/02,Cidade de Deus,1
26/02,Cocotá,3
26/02,Coelho Neto,8
26/02,Colégio,3
26/02,Copacabana,41
26/02,Cordovil,1
26/02,Cosme Velho,3
26/02,Cosmos,13
26/02,Costa Barros,1
26/02,Curicica,1
26/02,Del Castilho,8
26/02,Encantado,3
26/02,Engenho Novo,7
26/02,Engenho de Dentro,17
26/02,Estácio,4
26/02,Flamengo,10
26/02,Freguesia (Ilha),1
26/02,Freguesia (Jacarepaguá),11
26/02,Galeão,3
26/02,Gamboa,1
26/02,Gardênia Azul,1
26/02,Glória,12
26/02,Grajaú,25
26/02,Guadalupe,12
26/02,Guaratiba,20
26/02,Gávea,6
26/02,Higienópolis,4
26/02,Honório Gurgel,7
26/02,Humaitá,3
26/02,Inhaúma,2
26/02,Inhoaíba,10
26/02,Ipanema,18
26/02,Irajá,10
26/02,Itanhangá,1
26/02,Jacarepaguá,17
26/02,Jacaré,3
26/02,Jardim América,10
26/02,Jardim Botânico,3
26/02,Jardim Carioca,6
26/02,Jardim Guanabara,12
26/02,Jardim Sulacap,10
26/02,Joá,27
26/02,Lagoa,8
26/02,Lapa,4
26/02,Laranjeiras,10
26/02,Leblon,18
26/02,Leme,3
26/02,Lins de Vasconcelos,6
26/02,Madureira,13
26/02,Magalhães Bastos,3
26/02,Maracanã,9
26/02,Marechal Hermes,14
26/02,Maria da Graça,5
26/02,Moneró,2
26/02,Méier,15
26/02,Olaria,28
26/02,Osvaldo Cruz,7
26/02,Paciência,17
26/02,Padre Miguel,12
26/02,Parada de Lucas,4
26/02,Parque Anchieta,5
26/02,Pavuna,14
26/02,Pechincha,6
26/02,Pedra de Guaratiba,4
26/02,Penha,13
26/02,Penha Circular,7
26/02,Piedade,23
26/02,Pilares,2
26/02,Pitangueiras,4
26/02,Portuguesa,2
26/02,Praia da Bandeira,3
26/02,Praça Seca,10
26/02,Praça da Bandeira,2
26/02,Quintino Bocaiúva,9
26/02,Ramos,4
26/02,Realengo,15
26/02,Recreio dos Bandeirantes,35
26/02,Riachuelo,2
26/02,Ribeira,2
26/02,Ricardo de Albuquerque,2
26/02,Rio Comprido,6
26/02,Rocha,3
26/02,Rocha Miranda,9
26/02,Sampaio,2
26/02,Santa Cruz,31
26/02,Santa Teresa,18
26/02,Santo Cristo,2
26/02,Santíssimo,2
26/02,Senador Camará,1
26/02,Senador Vasconcelos,3
26/02,Sepetiba,5
26/02,São Cristóvão,6
26/02,Tanque,3
26/02,Taquara,31
26/02,Tauá,5
26/02,Tijuca,48
26/02,Todos os Santos,9
26/02,Tomás Coelho,1
26/02,Turiaçú,3
26/02,Urca,18
26/02,Vargem Grande,19
26/02,Vargem Pequena,5
26/02,Vasco da Gama,1
26/02,Vaz Lobo,3
26/02,Vicente de Carvalho,5
26/02,Vidigal,6
26/02,Vigário Geral,1
26/02,Vila Isabel,22
26/02,Vila Kennedy,1
26/02,Vila Kosmos,1
26/02,Vila Valqueire,21
26/02,Vila da Penha,10
26/02,Vista Alegre,7
26/02,Zumbi,1
26/02,Água Santa,2
26/03,Abolição,1
26/03,Acari,1
26/03,Alto da Boa Vista,3
26/03,Anchieta,6
26/03,Andaraí,10
26/03,Anil,3
26/03,Bancários,3
26/03,Bangu,24
26/03,Barra da Tijuca,55
26/03,Barra de Guaratiba,1
26/03,Benfica,1
26/03,Bento Ribeiro,16
26/03,Bonsucesso,5
26/03,Botafogo,30
26/03,Brás de Pina,5
26/03,Cachambi,13
26/03,Cacuia,4
26/03,Caju,1
26/03,Camorim,2
26/03,Campinho,3
26/03,Campo Grande,86
26/03,Campo dos Afonsos,1
26/03,Cascadura,4
26/03,Catete,6
26/03,Catumbi,2
26/03,Cavalcanti,1
26/03,Centro,27
26/03,Cidade Nova,2
26/03,Cidade de Deus,1
26/03,Cocotá,1
26/03,Coelho Neto,1
26/03,Colégio,1
26/03,Copacabana,51
26/03,Cordovil,3
26/03,Cosme Velho,2
26/03,Cosmos,4
26/03,Costa Barros,2
26/03,Curicica,5
26/03,Del Castilho,8
26/03,Deodoro,1
26/03,Encantado,3
26/03,Engenho Novo,3
26/03,Engenho da Rainha,4
26/03,Engenho de Dentro,46
26/03,Estácio,3
26/03,Flamengo,17
26/03,Freguesia (Ilha),2
26/03,Freguesia (Jacarepaguá),6
26/03,Galeão,3
26/03,Gamboa,2
26/03,Gericinó,1
26/03,Glória,11
26/03,Grajaú,12
26/03,Guadalupe,4
26/03,Guaratiba,43
26/03,Gávea,5
26/03,Higienópolis,2
26/03,Honório Gurgel,5
26/03,Humaitá,3
26/03,Inhaúma,7
26/03,Inhoaíba,10
26/03,Ipanema,18
26/03,Irajá,9
26/03,Itanhangá,2
26/03,Jacarepaguá,6
26/03,Jacaré,2
26/03,Jardim América,1
26/03,Jardim Botânico,8
26/03,Jardim Carioca,3
26/03,Jardim Guanabara,11
26/03,Jardim Sulacap,3
26/03,Joá,10
26/03,Lagoa,3
26/03,Lapa,5
26/03,Laranjeiras,5
26/03,Leblon,12
26/03,Leme,4
26/03,Lins de Vasconcelos,1
26/03,Madureira,11
26/03,Magalhães Bastos,5
26/03,Manguinhos,2
26/03,Maracanã,9
26/03,Marechal Hermes,9
26/03,Maria da Graça,3
26/03,Méier,18
26/03,Olaria,8
26/03,Osvaldo Cruz,9
26/03,Paciência,6
26/03,Padre Miguel,8
26/03,Parada de Lucas,2
26/03,Parque Anchieta,2
26/03,Pavuna,5
26/03,Pechincha,4
26/03,Pedra de Guaratiba,3
26/03,Penha,11
26/03,Penha Circular,8
26/03,Piedade,7
26/03,Pilares,2
26/03,Portuguesa,1
26/03,Praça Seca,9
26/03,Praça da Bandeira,1
26/03,Quintino Bocaiúva,7
26/03,Ramos,7
26/03,Realengo,20
26/03,Recreio dos Bandeirantes,20
26/03,Riachuelo,5
26/03,Ribeira,3
26/03,Ricardo de Albuquerque,1
26/03,Rio Comprido,9
26/03,Rocha,1
26/03,Rocha Miranda,4
26/03,Santa Cruz,48
26/03,Santa Teresa,4
26/03,Santo Cristo,2
26/03,Santíssimo,8
26/03,Senador Camará,1
26/03,Senador Vasconcelos,6
26/03,Sepetiba,9
26/03,São Conrado,5
26/03,São Cristóvão,10
26/03,São Francisco Xavier,1
26/03,Taquara,15
26/03,Tauá,4
26/03,Tijuca,46
26/03,Todos os Santos,20
26/03,Tomás Coelho,1
26/03,Turiaçú,1
26/03,Urca,19
26/03,Vargem Grande,5
26/03,Vargem Pequena,7
26/03,Vasco da Gama,1
26/03,Vaz Lobo,4
26/03,Vicente de Carvalho,2
26/03,Vidigal,1
26/03,Vigário Geral,7
26/03,Vila Isabel,21
26/03,Vila Kosmos,2
26/03,Vila Valqueire,16
26/03,Vila da Penha,8
26/03,Vista Alegre,14
26/04,Abolição,13
26/04,Acari,2
26/04,Alto da Boa Vista,6
26/04,Anchieta,28
26/04,Andaraí,11
26/04,Anil,10
26/04,Bancários,10
26/04,Bangu,63
26/04,Barra da Tijuca,72
26/04,Barra de Guaratiba,3
26/04,Barros Filho,6
26/04,Benfica,9
26/04,Bento Ribeiro,21
26/04,Bonsucesso,17
26/04,Botafogo,44
26/04,Brás de Pina,24
26/04,Cachambi,27
26/04,Cacuia,7
26/04,Caju,4
26/04,Camorim,1
26/04,Campinho,11
26/04,Campo Grande,159
26/04,Cascadura,15
26/04,Catete,8
26/04,Catumbi,9
26/04,Cavalcanti,4
26/04,Centro,66
26/04,Cidade Nova,1
26/04,Cidade de Deus,4
26/04,Cocotá,5
26/04,Coelho Neto,11
26/04,Colégio,6
26/04,Complexo do Alemão,4
26/04,Copacabana,78
26/04,Cordovil,13
26/04,Cosme Velho,5
26/04,Cosmos,30
26/04,Costa Barros,2
26/04,Curicica,19
26/04,Del Castilho,20
26/04,Deodoro,4
26/04,Encantado,10
26/04,Engenheiro Leal,2
26/04,Engenho Novo,24
26/04,Engenho da Rainha,7
26/04,Engenho de Dentro,24
26/04,Estácio,2
26/04,Flamengo,27
26/04,Freguesia (Ilha),3
26/04,Freguesia (Jacarepaguá),34
26/04,Galeão,8
26/04,Gamboa,9
26/04,Gardênia Azul,3
26/04,Gericinó,2
26/04,Glória,8
26/04,Grajaú,24
26/04,Guadalupe,11
26/04,Guaratiba,44
26/04,Gávea,12
26/04,Higienópolis,6
26/04,Honório Gurgel,11
26/04,Humaitá,31
26/04,Ilha de Guaratiba,2
26/04,Inhaúma,14
26/04,Inhoaíba,16
26/04,Ipanema,21
26/04,Irajá,25
26/04,Itanhangá,2
26/04,Jacarepaguá,32
26/04,Jacaré,5
26/04,Jardim América,10
26/04,Jardim Botânico,9
26/04,Jardim Carioca,10
26/04,Jardim Guanabara,15
26/04,Jardim Sulacap,5
26/04,Joá,2
26/04,Lagoa,12
26/04,Lapa,3
26/04,Laranjeiras,20
26/04,Leblon,18
26/04,Leme,3
26/04,Lins de Vasconcelos,17
26/04,Madureira,30
26/04,Magalhães Bastos,7
26/04,Mangueira,1
26/04,Manguinhos,2
26/04,Maracanã,30
26/04,Marechal Hermes,22
26/04,Maria da Graça,6
26/04,Maré,5
26/04,Méier,48
26/04,Olaria,25
26/04,Osvaldo Cruz,16
26/04,Paciência,33
26/04,Padre Miguel,23
26/04,Paquetá,2
26/04,Parada de Lucas,5
26/04,Parque Anchieta,13
26/04,Pavuna,21
26/04,Pechincha,20
26/04,Pedra de Guaratiba,6
26/04,Penha,20
26/04,Penha Circular,20
26/04,Piedade,19
26/04,Pilares,6
26/04,Pitangueiras,6
26/04,Portuguesa,10
26/04,Praia da Bandeira,2
26/04,Praça Seca,16
26/04,Praça da Bandeira,6
26/04,Quintino Bocaiúva,15
26/04,Ramos,15
26/04,Realengo,54
26/04,Recreio dos Bandeirantes,50
26/04,Riachuelo,8
26/04,Ribeira,2
26/04,Ricardo de Albuquerque,12
26/04,Rio Comprido,17
26/04,Rocha,16
26/04,Rocha Miranda,20
26/04,Rocinha,1
26/04,Sampaio,2
26/04,Santa Cruz,47
26/04,Santa Teresa,20
26/04,Santo Cristo,7
26/04,Santíssimo,7
26/04,Senador Camará,10
26/04,Senador Vasconcelos,16
26/04,Sepetiba,16
26/04,São Conrado,4
26/04,São Cristóvão,18
26/04,São Francisco Xavier,4
26/04,Tanque,12
26/04,Taquara,64
26/04,Tauá,7
26/04,Tijuca,109
26/04,Todos os Santos,6
26/04,Tomás Coelho,3
26/04,Turiaçú,4
26/04,Urca,7
26/04,Vargem Grande,15
26/04,Vargem Pequena,2
26/04,Vasco da Gama,1
26/04,Vaz Lobo,2
26/04,Vicente de Carvalho,5
26/04,Vidigal,1
26/04,Vigário Geral,14
26/04,Vila Isabel,54
26/04,Vila Kennedy,3
26/04,Vila Kosmos,7
26/04,Vila Militar,2
26/04,Vila Valqueire,26
26/04,Vila da Penha,27
26/04,Vista Alegre,5
26/04,Zumbi,1
26/04,Água Santa,3
27/01,Abolição,18
27/01,Alto da Boa Vista,7
27/01,Anchieta,8
27/01,Andaraí,23
27/01,Anil,27
27/01,Bancários,9
27/01,Bangu,71
27/01,Barra da Tijuca,79
27/01,Barros Filho,1
27/01,Benfica,7
27/01,Bento Ribeiro,23
27/01,Bonsucesso,15
27/01,Botafogo,96
27/01,Brás de Pina,11
27/01,Cachambi,27
27/01,Cacuia,9
27/01,Caju,8
27/01,Camorim,6
27/01,Campinho,7
27/01,Campo Grande,208
27/01,Campo dos Afonsos,2
27/01,Cascadura,11
27/01,Catete,16
27/01,Catumbi,1
27/01,Cavalcanti,4
27/01,Centro,97
27/01,Cidade Nova,22
27/01,Cidade Universitária,1
27/01,Cidade de Deus,4
27/01,Cocotá,7
27/01,Coelho Neto,17
27/01,Colégio,5
27/01,Complexo do Alemão,4
27/01,Copacabana,107
27/01,Cordovil,13
27/01,Cosme Velho,6
27/01,Cosmos,13
27/01,Costa Barros,1
27/01,Curicica,17
27/01,Del Castilho,9
27/01,Deodoro,3
27/01,Encantado,5
27/01,Engenheiro Leal,1
27/01,Engenho Novo,19
27/01,Engenho da Rainha,7
27/01,Engenho de Dentro,38
27/01,Estácio,5
27/01,Flamengo,19
27/01,Freguesia (Ilha),8
27/01,Freguesia (Jacarepaguá),25
27/01,Galeão,6
27/01,Gamboa,3
27/01,Gardênia Azul,5
27/01,Gericinó,1
27/01,Glória,7
27/01,Grajaú,31
27/01,Guadalupe,14
27/01,Guaratiba,47
27/01,Gávea,9
27/01,Higienópolis,8
27/01,Honório Gurgel,7
27/01,Humaitá,19
27/01,Ilha de Guaratiba,4
27/01,Inhaúma,11
27/01,Inhoaíba,12
27/01,Ipanema,31
27/01,Irajá,37
27/01,Itanhangá,26
27/01,Jacarepaguá,27
27/01,Jacarezinho,1
27/01,Jacaré,2
27/01,Jardim América,8
27/01,Jardim Botânico,20
27/01,Jardim Carioca,9
27/01,Jardim Guanabara,16
27/01,Jardim Sulacap,15
27/01,Joá,3
27/01,Lagoa,6
27/01,Lapa,3
27/01,Laranjeiras,26
27/01,Leblon,25
27/01,Leme,7
27/01,Lins de Vasconcelos,11
27/01,Madureira,41
27/01,Magalhães Bastos,12
27/01,Manguinhos,4
27/01,Maracanã,32
27/01,Marechal Hermes,24
27/01,Maria da Graça,9
27/01,Maré,4
27/01,Moneró,5
27/01,Méier,38
27/01,Olaria,28
27/01,Osvaldo Cruz,17
27/01,Paciência,30
27/01,Padre Miguel,14
27/01,Parada de Lucas,5
27/01,Parque Anchieta,9
27/01,Parque Colúmbia,4
27/01,Pavuna,26
27/01,Pechincha,30
27/01,Pedra de Guaratiba,13
27/01,Penha,35
27/01,Penha Circular,27
27/01,Piedade,25
27/01,Pilares,14
27/01,Pitangueiras,7
27/01,Portuguesa,8
27/01,Praia da Bandeira,1
27/01,Praça Seca,22
27/01,Praça da Bandeira,10
27/01,Quintino Bocaiúva,13
27/01,Ramos,14
27/01,Realengo,90
27/01,Recreio dos Bandeirantes,55
27/01,Riachuelo,7
27/01,Ribeira,1
27/01,Ricardo de Albuquerque,1
27/01,Rio Comprido,19
27/01,Rocha,2
27/01,Rocha Miranda,12
27/01,Rocinha,6
27/01,Sampaio,5
27/01,Santa Cruz,74
27/01,Santa Teresa,12
27/01,Santo Cristo,17
27/01,Santíssimo,17
27/01,Saúde,1
27/01,Senador Camará,14
27/01,Senador Vasconcelos,9
27/01,Sepetiba,22
27/01,São Conrado,9
27/01,São Cristóvão,25
27/01,São Francisco Xavier,2
27/01,Tanque,18
27/01,Taquara,102
27/01,Tauá,9
27/01,Tijuca,132
27/01,Todos os Santos,11
27/01,Tomás Coelho,6
27/01,Turiaçú,3
27/01,Urca,19
27/01,Vargem Grande,9
27/01,Vargem Pequena,13
27/01,Vaz Lobo,6
27/01,Vicente de Carvalho,6
27/01,Vidigal,2
27/01,Vigário Geral,14
27/01,Vila Isabel,49
27/01,Vila Kennedy,4
27/01,Vila Kosmos,5
27/01,Vila Militar,6
27/01,Vila Valqueire,50
27/01,Vila da Penha,21
27/01,Vista Alegre,5
27/01,Zumbi,1
27/01,Água Santa,4
27/02,Abolição,13
27/02,Acari,1
27/02,Alto da Boa Vista,7
27/02,Anchieta,18
27/02,Andaraí,21
27/02,Anil,19
27/02,Bancários,8
27/02,Bangu,96
27/02,Barra da Tijuca,87
27/02,Barra de Guaratiba,2
27/02,Barros Filho,7
27/02,Benfica,20
27/02,Bento Ribeiro,39
27/02,Bonsucesso,34
27/02,Botafogo,48
27/02,Brás de Pina,33
27/02,Cachambi,29
27/02,Cacuia,13
27/02,Caju,4
27/02,Camorim,4
27/02,Campinho,8
27/02,Campo Grande,228
27/02,Cascadura,10
27/02,Catete,18
27/02,Catumbi,3
27/02,Cavalcanti,6
27/02,Centro,73
27/02,Cidade Nova,10
27/02,Cidade de Deus,7
27/02,Cocotá,3
27/02,Coelho Neto,14
27/02,Colégio,7
27/02,Complexo do Alemão,2
27/02,Copacabana,84
27/02,Cordovil,15
27/02,Cosme Velho,2
27/02,Cosmos,22
27/02,Costa Barros,3
27/02,Curicica,26
27/02,Del Castilho,11
27/02,Deodoro,1
27/02,Encantado,16
27/02,Engenheiro Leal,3
27/02,Engenho Novo,39
27/02,Engenho da Rainha,11
27/02,Engenho de Dentro,35
27/02,Estácio,8
27/02,Flamengo,20
27/02,Freguesia (Ilha),16
27/02,Freguesia (Jacarepaguá),27
27/02,Galeão,5
27/02,Gamboa,4
27/02,Gardênia Azul,6
27/02,Gericinó,2
27/02,Glória,13
27/02,Grajaú,34
27/02,Grumari,1
27/02,Guadalupe,23
27/02,Guaratiba,72
27/02,Gávea,17
27/02,Higienópolis,15
27/02,Honório Gurgel,15
27/02,Humaitá,11
27/02,Ilha de Guaratiba,6
27/02,Inhaúma,11
27/02,Inhoaíba,18
27/02,Ipanema,31
27/02,Irajá,77
27/02,Itanhangá,8
27/02,Jacarepaguá,29
27/02,Jacarezinho,5
27/02,Jacaré,6
27/02,Jardim América,19
27/02,Jardim Botânico,14
27/02,Jardim Carioca,18
27/02,Jardim Guanabara,35
27/02,Jardim Sulacap,15
27/02,Joá,4
